0.000000000000000000e+00	2.000000000000000000e+00
3.528021000000000000e+06	0.000000000000000000e+00
5.592151000000000000e+06	1.300000000000000000e+01
5.592407000000000000e+06	1.300000000000000000e+01
5.594613000000000000e+06	1.100000000000000000e+01
5.594869000000000000e+06	0.000000000000000000e+00
5.723477000000000000e+06	5.000000000000000000e+00
6.116693000000000000e+06	4.000000000000000000e+00
7.705941000000000000e+06	0.000000000000000000e+00
7.722325000000000000e+06	3.000000000000000000e+00
9.789141000000000000e+06	8.000000000000000000e+00
9.789397000000000000e+06	1.000000000000000000e+01
9.794901000000000000e+06	7.000000000000000000e+00
9.917781000000000000e+06	5.000000000000000000e+00
1.031099700000000000e+07	4.000000000000000000e+00
1.188360500000000000e+07	3.000000000000000000e+00
1.188386100000000000e+07	3.000000000000000000e+00
1.397666100000000000e+07	0.000000000000000000e+00
1.398894900000000000e+07	2.000000000000000000e+00
1.398920500000000000e+07	7.000000000000000000e+00
1.411208500000000000e+07	5.000000000000000000e+00
1.607816500000000000e+07	3.000000000000000000e+00
1.817480500000000000e+07	0.000000000000000000e+00
1.817506900000000000e+07	1.200000000000000000e+01
1.817532500000000000e+07	1.200000000000000000e+01
1.817752500000000000e+07	8.000000000000000000e+00
1.818350900000000000e+07	7.000000000000000000e+00
1.830638900000000000e+07	5.000000000000000000e+00
1.925666100000000000e+07	0.000000000000000000e+00
2.030523700000000000e+07	6.000000000000000000e+00
2.030549300000000000e+07	3.000000000000000000e+00
2.132104500000000000e+07	0.000000000000000000e+00
2.230408500000000000e+07	0.000000000000000000e+00
2.230459700000000000e+07	0.000000000000000000e+00
2.230680500000000000e+07	0.000000000000000000e+00
2.235323700000000000e+07	0.000000000000000000e+00
2.236834100000000000e+07	0.000000000000000000e+00
2.236834300000000000e+07	0.000000000000000000e+00
2.236910900000000000e+07	9.000000000000000000e+00
2.236911100000000000e+07	9.000000000000000000e+00
2.236930100000000000e+07	0.000000000000000000e+00
2.236934900000000000e+07	0.000000000000000000e+00
2.236936100000000000e+07	0.000000000000000000e+00
2.236936400000000000e+07	0.000000000000000000e+00
2.236936700000000000e+07	1.300000000000000000e+01
2.236937300000000000e+07	1.200000000000000000e+01
2.236961700000000000e+07	0.000000000000000000e+00
2.236962000000000000e+07	0.000000000000000000e+00
2.236962300000000000e+07	1.300000000000000000e+01
2.236962900000000000e+07	1.200000000000000000e+01
2.236981300000000000e+07	0.000000000000000000e+00
2.236987900000000000e+07	0.000000000000000000e+00
2.236988500000000000e+07	0.000000000000000000e+00
2.237006900000000000e+07	9.000000000000000000e+00
2.237011700000000000e+07	9.000000000000000000e+00
2.237012900000000000e+07	9.000000000000000000e+00
2.237013500000000000e+07	9.000000000000000000e+00
2.237014100000000000e+07	1.200000000000000000e+01
2.237080500000000000e+07	0.000000000000000000e+00
2.237131700000000000e+07	9.000000000000000000e+00
2.237157300000000000e+07	1.100000000000000000e+01
2.237181300000000000e+07	0.000000000000000000e+00
2.237182900000000000e+07	8.000000000000000000e+00
2.237208500000000000e+07	1.100000000000000000e+01
2.237227700000000000e+07	9.000000000000000000e+00
2.237232500000000000e+07	9.000000000000000000e+00
2.237234100000000000e+07	9.000000000000000000e+00
2.237371700000000000e+07	0.000000000000000000e+00
2.237781300000000000e+07	7.000000000000000000e+00
2.250069300000000000e+07	5.000000000000000000e+00
2.263176500000000000e+07	0.000000000000000000e+00
2.345096500000000000e+07	0.000000000000000000e+00
2.345122100000000000e+07	0.000000000000000000e+00
2.448315700000000000e+07	0.000000000000000000e+00
2.449928500000000000e+07	6.000000000000000000e+00
2.449954100000000000e+07	3.000000000000000000e+00
2.551534900000000000e+07	0.000000000000000000e+00
2.551586100000000000e+07	9.000000000000000000e+00
2.649838900000000000e+07	0.000000000000000000e+00
2.649890100000000000e+07	0.000000000000000000e+00
2.650107700000000000e+07	0.000000000000000000e+00
2.655982900000000000e+07	0.000000000000000000e+00
2.656264500000000000e+07	0.000000000000000000e+00
2.656341300000000000e+07	0.000000000000000000e+00
2.656367700000000000e+07	1.200000000000000000e+01
2.656392100000000000e+07	0.000000000000000000e+00
2.656393300000000000e+07	1.200000000000000000e+01
2.656418900000000000e+07	1.200000000000000000e+01
2.656437300000000000e+07	9.000000000000000000e+00
2.656443300000000000e+07	0.000000000000000000e+00
2.656444500000000000e+07	9.000000000000000000e+00
2.656533300000000000e+07	0.000000000000000000e+00
2.656558900000000000e+07	9.000000000000000000e+00
2.656584500000000000e+07	1.000000000000000000e+01
2.656610100000000000e+07	8.000000000000000000e+00
2.656635700000000000e+07	1.000000000000000000e+01
2.656654900000000000e+07	9.000000000000000000e+00
2.656661300000000000e+07	9.000000000000000000e+00
2.656802100000000000e+07	0.000000000000000000e+00
2.657186100000000000e+07	7.000000000000000000e+00
2.657211700000000000e+07	7.000000000000000000e+00
2.669474100000000000e+07	0.000000000000000000e+00
2.669499700000000000e+07	5.000000000000000000e+00
2.682606900000000000e+07	0.000000000000000000e+00
2.761224500000000000e+07	0.000000000000000000e+00
2.761250100000000000e+07	0.000000000000000000e+00
2.761301300000000000e+07	0.000000000000000000e+00
2.866082100000000000e+07	3.000000000000000000e+00
2.866107700000000000e+07	3.000000000000000000e+00
2.866133300000000000e+07	3.000000000000000000e+00
2.866158900000000000e+07	9.000000000000000000e+00
2.970965300000000000e+07	2.000000000000000000e+00
3.069269300000000000e+07	2.000000000000000000e+00
3.069320500000000000e+07	2.000000000000000000e+00
3.069538100000000000e+07	2.000000000000000000e+00
3.075387700000000000e+07	2.000000000000000000e+00
3.075413300000000000e+07	0.000000000000000000e+00
3.075694900000000000e+07	0.000000000000000000e+00
3.075746100000000000e+07	0.000000000000000000e+00
3.075822500000000000e+07	2.000000000000000000e+00
3.075822800000000000e+07	0.000000000000000000e+00
3.075823700000000000e+07	1.200000000000000000e+01
3.075963700000000000e+07	0.000000000000000000e+00
3.076066100000000000e+07	8.000000000000000000e+00
3.076091700000000000e+07	9.000000000000000000e+00
3.076206900000000000e+07	2.000000000000000000e+00
3.076232500000000000e+07	2.000000000000000000e+00
3.076616500000000000e+07	7.000000000000000000e+00
3.076642100000000000e+07	7.000000000000000000e+00
3.088904500000000000e+07	2.000000000000000000e+00
3.088930100000000000e+07	5.000000000000000000e+00
3.180680500000000000e+07	0.000000000000000000e+00
3.285512500000000000e+07	0.000000000000000000e+00
3.285538100000000000e+07	2.000000000000000000e+00
3.495486900000000000e+07	1.100000000000000000e+01
3.495512500000000000e+07	1.100000000000000000e+01
3.498504500000000000e+07	0.000000000000000000e+00
3.498530100000000000e+07	6.000000000000000000e+00
3.508360500000000000e+07	0.000000000000000000e+00
3.547682100000000000e+07	4.000000000000000000e+00
3.888469300000000000e+07	0.000000000000000000e+00
3.908130100000000000e+07	0.000000000000000000e+00
3.908181300000000000e+07	0.000000000000000000e+00
3.908389300000000000e+07	0.000000000000000000e+00
3.914555700000000000e+07	0.000000000000000000e+00
3.914555900000000000e+07	0.000000000000000000e+00
3.914632500000000000e+07	9.000000000000000000e+00
3.914632700000000000e+07	9.000000000000000000e+00
3.914658300000000000e+07	1.300000000000000000e+01
3.914683600000000000e+07	0.000000000000000000e+00
3.914683900000000000e+07	1.300000000000000000e+01
3.914840500000000000e+07	9.000000000000000000e+00
3.914866100000000000e+07	1.100000000000000000e+01
3.914891700000000000e+07	0.000000000000000000e+00
3.914915700000000000e+07	0.000000000000000000e+00
3.914917300000000000e+07	1.100000000000000000e+01
3.914941300000000000e+07	9.000000000000000000e+00
3.914942900000000000e+07	9.000000000000000000e+00
3.916322100000000000e+07	0.000000000000000000e+00
3.917934900000000000e+07	6.000000000000000000e+00
3.917960500000000000e+07	6.000000000000000000e+00
3.917986100000000000e+07	0.000000000000000000e+00
3.927765300000000000e+07	0.000000000000000000e+00
3.927790900000000000e+07	5.000000000000000000e+00
3.940898100000000000e+07	0.000000000000000000e+00
3.967086900000000000e+07	4.000000000000000000e+00
3.967112500000000000e+07	4.000000000000000000e+00
4.307899700000000000e+07	0.000000000000000000e+00
4.333704500000000000e+07	0.000000000000000000e+00
4.334062900000000000e+07	9.000000000000000000e+00
4.334088500000000000e+07	0.000000000000000000e+00
4.334114100000000000e+07	0.000000000000000000e+00
4.334165300000000000e+07	9.000000000000000000e+00
4.334267700000000000e+07	9.000000000000000000e+00
4.334293300000000000e+07	0.000000000000000000e+00
4.334318900000000000e+07	8.000000000000000000e+00
4.334344500000000000e+07	8.000000000000000000e+00
4.334370100000000000e+07	9.000000000000000000e+00
4.334907700000000000e+07	7.000000000000000000e+00
4.334933300000000000e+07	7.000000000000000000e+00
4.347195700000000000e+07	0.000000000000000000e+00
4.347221300000000000e+07	5.000000000000000000e+00
4.386517300000000000e+07	0.000000000000000000e+00
4.386542900000000000e+07	4.000000000000000000e+00
4.746990900000000000e+07	0.000000000000000000e+00
4.747042100000000000e+07	2.000000000000000000e+00
4.747246900000000000e+07	0.000000000000000000e+00
4.753109300000000000e+07	2.000000000000000000e+00
4.753134900000000000e+07	2.000000000000000000e+00
4.753544400000000000e+07	0.000000000000000000e+00
4.753544500000000000e+07	2.000000000000000000e+00
4.753774900000000000e+07	2.000000000000000000e+00
4.753800500000000000e+07	9.000000000000000000e+00
4.753928500000000000e+07	2.000000000000000000e+00
4.753954100000000000e+07	2.000000000000000000e+00
4.754338100000000000e+07	7.000000000000000000e+00
4.754363700000000000e+07	7.000000000000000000e+00
4.766651700000000000e+07	5.000000000000000000e+00
5.176251700000000000e+07	1.000000000000000000e+00
5.186082100000000000e+07	1.000000000000000000e+00
5.199189300000000000e+07	0.000000000000000000e+00
5.225378100000000000e+07	4.000000000000000000e+00
5.225403700000000000e+07	1.000000000000000000e+00
5.566165300000000000e+07	1.000000000000000000e+00
5.566190900000000000e+07	1.000000000000000000e+00
5.585851700000000000e+07	1.000000000000000000e+00
5.590766900000000000e+07	0.000000000000000000e+00
5.592379300000000000e+07	0.000000000000000000e+00
5.592404900000000000e+07	0.000000000000000000e+00
5.592405500000000000e+07	1.000000000000000000e+00
5.594043700000000000e+07	1.000000000000000000e+00
5.595682100000000000e+07	1.000000000000000000e+00
5.605512500000000000e+07	5.000000000000000000e+00
5.618594100000000000e+07	1.000000000000000000e+00
5.618619700000000000e+07	1.000000000000000000e+00
5.644808500000000000e+07	1.000000000000000000e+00
5.644834100000000000e+07	4.000000000000000000e+00
5.985595700000000000e+07	1.000000000000000000e+00
5.985621300000000000e+07	1.000000000000000000e+00
6.005282100000000000e+07	1.000000000000000000e+00
6.005333300000000000e+07	1.000000000000000000e+00
6.005538100000000000e+07	0.000000000000000000e+00
6.011835300000000000e+07	0.000000000000000000e+00
6.011835700000000000e+07	1.000000000000000000e+00
6.011886500000000000e+07	0.000000000000000000e+00
6.012091700000000000e+07	1.000000000000000000e+00
6.024917300000000000e+07	0.000000000000000000e+00
6.024942900000000000e+07	5.000000000000000000e+00
6.038024500000000000e+07	1.000000000000000000e+00
6.038050100000000000e+07	1.000000000000000000e+00
6.064238900000000000e+07	4.000000000000000000e+00
6.064264500000000000e+07	4.000000000000000000e+00
6.064290100000000000e+07	0.000000000000000000e+00
6.064315300000000000e+07	9.000000000000000000e+00
6.431266100000000000e+07	2.000000000000000000e+00
6.710886500000000000e+07	0.000000000000000000e+00
